time	unixtime	クロ	コロナ	メア	乙津 夢	二階堂 真紅	二階堂 藍	南星 明日歩	夕凪 一夏	夜月 姫織	如月 澪	姫榊 こさめ	姫榊 こもも	小河坂 千波	敷島 鏡	杏藤 千和	東峰 つかさ	柊 ハル	橘 落葉	水ノ瀬 琴里	白羽 幸	蒼 衣鈴	螢 りんね	観波 加奈	雪々
2019/04/05 03:00	1554400800	1529	128	2200	8337	6837	189	277	198	86	302	278	297	242	125	549	117	369	686	226	1099	267	992	155	1424
2019/04/05 04:00	1554404400	1529	128	2202	8338	6843	189	277	199	86	302	278	297	242	125	549	117	370	686	226	1100	267	992	155	1425
2019/04/05 05:00	1554408000	1529	128	2205	8339	6848	189	277	200	87	302	278	297	242	125	549	117	370	686	226	1100	267	993	155	1425
2019/04/05 06:00	1554411600	1531	128	2205	8339	6854	190	277	201	87	303	278	297	243	125	550	117	370	689	227	1100	268	995	155	1426
2019/04/05 07:00	1554415200	1534	128	2208	8339	6860	190	277	201	87	303	278	297	243	126	550	117	372	690	227	1100	268	995	156	1429
2019/04/05 08:00	1554418800	1538	128	2210	8344	6869	191	277	201	87	304	278	297	243	126	550	119	372	691	227	1100	268	998	156	1429
2019/04/05 09:00	1554422400	1538	128	2214	8363	6876	192	277	201	87	304	279	297	243	126	552	119	373	691	227	1105	268	1000	156	1430
2019/04/05 10:00	1554426000	1539	128	2218	8377	6878	192	277	202	87	304	279	297	244	126	554	120	373	692	227	1109	268	1001	156	1431
2019/04/05 11:00	1554429600	1540	128	2220	8385	6886	193	277	202	87	304	281	297	244	126	554	120	373	693	227	1109	269	1006	156	1434
2019/04/05 12:00	1554433200	1542	128	2221	8400	6890	194	278	203	87	305	282	298	244	127	555	120	373	693	227	1110	270	1006	156	1436
2019/04/05 13:00	1554436800	1543	128	2225	8402	6906	194	278	203	88	305	284	300	244	127	555	120	374	695	227	1111	270	1006	157	1437
2019/04/05 14:00	1554440400	1548	128	2228	8402	6912	194	278	203	88	305	284	300	244	127	555	120	375	695	228	1112	270	1006	157	1438
2019/04/05 15:00	1554444000	1548	128	2229	8410	6920	195	279	203	88	305	284	300	244	127	555	120	375	697	230	1112	271	1006	157	1438
2019/04/05 16:00	1554447600	1548	128	2231	8420	6927	195	279	204	88	305	285	300	244	127	555	120	375	697	230	1119	271	1006	157	1439
2019/04/05 17:00	1554451200	1550	128	2232	8431	6930	195	280	205	88	305	285	300	244	127	556	120	375	697	230	1120	271	1008	157	1440
2019/04/05 18:00	1554454800	1551	128	2237	8442	6936	195	281	205	88	305	287	300	245	127	556	120	375	699	230	1121	272	1009	157	1441
2019/04/05 19:00	1554458400	1555	128	2244	8477	6951	195	282	205	89	308	287	301	246	128	557	120	376	699	232	1126	272	1010	157	1441
2019/04/05 20:00	1554462000	1559	128	2245	8496	6961	195	282	205	89	308	288	302	247	128	557	120	377	700	233	1128	272	1012	158	1442
2019/04/05 21:00	1554465600	1563	129	2249	8503	6971	195	282	205	89	308	288	302	247	128	558	121	377	701	233	1129	272	1013	158	1444
2019/04/05 22:00	1554469200	1572	129	2252	8533	7002	195	283	205	89	309	289	303	247	129	558	122	381	703	233	1132	272	1014	158	1444
2019/04/05 23:00	1554472800	1577	130	2254	8565	7032	195	284	207	90	309	289	303	248	129	559	122	382	705	233	1133	272	1014	159	1446
2019/04/06 00:00	1554476400	1585	130	2255	8601	7071	195	284	207	90	310	290	303	248	129	560	123	383	705	233	1134	272	1014	159	1446
2019/04/06 01:00	1554480000	1590	130	2258	8638	7091	195	284	208	91	310	291	303	248	129	565	123	383	705	234	1137	273	1015	160	1446
2019/04/06 02:00	1554483600	1595	130	2261	8667	7103	195	285	208	91	312	291	303	248	129	566	124	384	706	235	1139	273	1018	160	1447
2019/04/06 03:00	1554487200	1600	130	2263	8691	7111	195	285	208	91	313	291	303	248	129	566	124	385	706	235	1140	273	1018	160	1447
2019/04/06 04:00	1554490800	1602	130	2267	8694	7112	195	285	208	91	314	291	303	248	129	566	124	385	706	235	1140	273	1018	160	1447
2019/04/06 05:00	1554494400	1606	130	2271	8696	7112	195	285	208	91	315	291	303	248	129	566	124	385	706	235	1141	273	1018	160	1447
2019/04/06 06:00	1554498000	1607	130	2274	8698	7117	195	285	208	91	315	292	303	248	129	567	124	387	706	236	1141	273	1019	160	1447
2019/04/06 07:00	1554501600	1611	130	2274	8701	7121	195	285	208	91	316	292	303	248	129	568	124	387	706	237	1142	273	1019	160	1447
2019/04/06 08:00	1554505200	1616	130	2275	8713	7123	195	285	208	91	316	292	303	248	129	569	124	388	706	238	1143	273	1021	160	1448
2019/04/06 09:00	1554508800	1620	130	2276	8724	7130	195	285	208	91	317	293	303	248	130	569	124	388	706	239	1144	274	1022	160	1451
2019/04/06 10:00	1554512400	1622	130	2279	8740	7136	195	285	208	91	318	294	303	248	131	569	124	389	707	240	1146	274	1023	160	1451
2019/04/06 11:00	1554516000	1627	130	2281	8758	7145	195	285	208	91	319	295	303	248	131	569	124	389	710	241	1148	274	1025	160	1451
2019/04/06 12:00	1554519600	1630	130	2284	8769	7155	195	287	208	91	320	296	303	248	131	571	124	389	710	242	1150	275	1026	160	1451
2019/04/06 13:00	1554523200	1634	130	2286	8788	7168	195	287	208	92	321	297	303	248	131	571	124	390	710	242	1152	275	1030	160	1452
2019/04/06 14:00	1554526800	1638	130	2290	8807	7176	195	287	208	94	321	297	304	248	132	571	125	390	711	243	1154	276	1031	160	1453
2019/04/06 15:00	1554530400	1643	130	2294	8843	7187	195	287	208	94	322	297	304	248	132	571	125	391	711	244	1156	276	1034	160	1453
2019/04/06 16:00	1554534000	1648	131	2300	8864	7204	195	289	208	95	323	298	304	248	133	572	125	392	712	245	1159	277	1034	160	1456
2019/04/06 17:00	1554537600	1652	131	2305	8886	7225	196	289	208	97	323	299	304	248	134	573	125	392	714	246	1163	277	1035	160	1457
2019/04/06 18:00	1554541200	1659	132	2311	8917	7239	196	289	208	97	323	300	304	248	134	574	125	392	715	247	1164	277	1036	160	1457
2019/04/06 19:00	1554544800	1665	132	2317	8945	7257	196	290	209	98	323	301	304	248	135	575	125	393	715	248	1166	277	1038	160	1461
2019/04/06 20:00	1554548400	1667	132	2324	8970	7273	196	291	209	98	323	302	304	248	135	576	125	393	716	248	1167	277	1040	160	1463
2019/04/06 21:00	1554552000	1676	132	2330	8995	7295	196	291	209	99	324	303	304	248	135	577	125	395	717	248	1168	277	1040	160	1465
2019/04/06 22:00	1554555600	1683	132	2340	9019	7307	196	291	209	99	324	303	304	248	135	578	125	395	718	250	1173	278	1040	160	1468
2019/04/06 23:00	1554559200	1688	132	2346	9041	7325	196	292	209	99	325	304	304	248	135	582	125	397	719	250	1174	278	1041	160	1470
2019/04/07 00:00	1554562800	1697	132	2353	9076	7342	196	293	211	99	326	304	304	248	135	585	125	399	720	251	1177	278	1043	160	1470
2019/04/07 01:00	1554566400	1705	132	2359	9110	7364	196	293	211	100	326	305	304	248	135	587	125	399	720	252	1180	278	1046	160	1475
2019/04/07 02:00	1554570000	1709	132	2366	9146	7382	196	293	211	100	326	305	304	248	135	589	126	400	721	253	1182	278	1048	160	1478
2019/04/07 03:00	1554573600	1714	132	2372	9154	7398	196	293	211	100	326	305	304	248	135	592	126	402	721	254	1184	278	1049	160	1479
2019/04/07 04:00	1554577200	1717	132	2380	9159	7409	196	293	211	100	327	305	304	248	135	592	126	403	721	254	1185	278	1051	160	1480
2019/04/07 05:00	1554580800	1718	132	2386	9181	7423	196	293	212	100	327	305	304	248	135	592	126	404	721	255	1186	278	1052	160	1480
2019/04/07 06:00	1554584400	1724	132	2388	9184	7428	196	294	212	100	328	305	304	248	135	592	126	405	721	255	1186	278	1053	160	1480
2019/04/07 07:00	1554588000	1729	132	2389	9191	7434	196	294	212	100	328	305	304	248	135	593	126	406	722	256	1186	278	1055	160	1482
2019/04/07 08:00	1554591600	1737	132	2392	9196	7442	196	294	212	100	330	306	304	248	135	593	126	407	723	257	1187	278	1055	160	1484
2019/04/07 09:00	1554595200	1744	132	2396	9208	7449	196	294	212	100	332	307	304	248	135	594	126	408	723	258	1189	278	1057	161	1488
2019/04/07 10:00	1554598800	1748	132	2397	9222	7458	197	294	213	100	333	308	305	248	136	596	126	409	724	259	1191	278	1060	161	1489
2019/04/07 11:00	1554602400	1754	132	2399	9253	7466	197	294	213	101	334	308	305	248	136	599	126	410	727	260	1192	278	1063	161	1492
2019/04/07 12:00	1554606000	1761	132	2401	9286	7483	198	294	213	101	335	309	306	248	136	603	126	411	728	261	1194	278	1064	161	1493
2019/04/07 13:00	1554609600	1768	132	2403	9303	7499	198	294	213	102	335	311	306	248	136	606	126	411	730	262	1195	278	1068	161	1494
2019/04/07 14:00	1554613200	1776	132	2410	9346	7512	199	295	213	102	336	312	306	248	137	609	126	413	732	263	1198	278	1070	161	1498
2019/04/07 15:00	1554616800	1783	132	2414	9365	7532	199	295	213	103	336	313	306	248	137	609	126	414	732	264	1200	278	1073	161	1501
2019/04/07 16:00	1554620400	1794	132	2419	9399	7556	199	295	214	103	336	314	306	248	138	609	126	414	733	265	1205	278	1074	161	1501
2019/04/07 17:00	1554624000	1801	132	2425	9420	7565	199	295	214	103	336	314	306	248	138	611	126	414	734	266	1207	278	1075	162	1502
2019/04/07 18:00	1554627600	1806	132	2432	9456	7595	199	295	215	104	336	315	306	249	138	613	126	415	738	266	1211	278	1076	162	1503
2019/04/07 19:00	1554631200	1813	132	2438	9490	7612	199	295	215	104	336	317	308	249	138	613	126	416	739	267	1215	278	1077	162	1507
2019/04/07 20:00	1554634800	1827	132	2448	9512	7642	199	295	217	104	336	318	309	250	138	616	126	417	741	268	1219	278	1078	162	1510
2019/04/07 21:00	1554638400	1836	132	2453	9552	7667	199	295	217	105	337	320	312	250	138	619	126	417	742	270	1221	278	1079	162	1510
2019/04/07 22:00	1554642000	1848	132	2463	9586	7700	200	296	218	106	337	321	315	250	140	621	126	419	745	272	1224	278	1083	162	1513
2019/04/07 23:00	1554645600	1857	133	2473	9630	7740	200	296	218	107	337	322	315	250	140	622	126	421	746	273	1226	278	1085	162	1517
2019/04/08 00:00	1554649200	1867	133	2482	9673	7776	202	296	218	108	338	323	317	250	140	624	126	422	747	275	1229	278	1089	162	1519
2019/04/08 01:00	1554652800	1875	133	2491	9714	7811	202	296	219	109	339	323	319	250	140	626	126	425	748	276	1230	278	1093	164	1522
2019/04/08 02:00	1554656400	1881	133	2497	9743	7839	202	296	220	110	340	323	319	250	140	627	126	425	748	277	1231	278	1095	164	1522
2019/04/08 03:00	1554660000	1883	133	2502	9773	7855	202	296	221	110	341	323	321	251	140	627	126	426	750	277	1233	278	1098	164	1522
2019/04/08 04:00	1554663600	1884	133	2508	9790	7877	202	296	221	110	341	323	321	251	140	627	126	428	752	277	1233	278	1099	164	1522
2019/04/08 05:00	1554667200	1885	133	2511	9812	7894	202	296	221	110	342	323	323	251	140	627	126	428	752	277	1234	278	1101	164	1522
2019/04/08 06:00	1554670800	1889	133	2513	9820	7900	202	296	221	110	343	323	324	251	140	627	126	428	754	278	1234	278	1103	164	1522
2019/04/08 07:00	1554674400	1897	133	2517	9827	7907	202	296	221	110	344	323	324	251	140	628	126	429	757	279	1234	278	1104	164	1526
2019/04/08 08:00	1554678000	1904	133	2524	9837	7919	202	296	221	110	345	324	324	251	140	629	126	429	759	280	1235	278	1107	165	1527
2019/04/08 09:00	1554681600	1912	133	2530	9847	7934	202	296	222	110	346	325	324	251	140	630	126	429	760	281	1236	278	1108	166	1528
2019/04/08 10:00	1554685200	1919	133	2536	9859	7944	202	296	222	111	347	327	324	251	140	631	126	433	761	282	1238	278	1111	166	1528
2019/04/08 11:00	1554688800	1927	133	2541	9896	7956	202	296	222	111	347	328	325	251	140	631	126	434	763	283	1241	278	1113	166	1531
2019/04/08 12:00	1554692400	1933	133	2546	9928	7968	202	296	222	111	347	329	327	251	141	632	126	434	764	284	1242	280	1114	166	1532
2019/04/08 13:00	1554696000	1939	133	2555	9955	7987	202	297	222	111	348	329	329	252	141	633	126	434	765	285	1244	280	1116	166	1533
2019/04/08 14:00	1554699600	1941	134	2559	9979	8002	202	297	222	111	348	331	331	252	141	633	126	435	765	286	1247	280	1118	166	1534
2019/04/08 15:00	1554703200	1946	134	2562	10026	8019	203	298	222	111	348	332	331	252	141	635	126	435	766	287	1249	280	1120	166	1535
2019/04/08 16:00	1554706800	1952	134	2569	10059	8031	204	298	222	111	348	333	332	252	142	635	126	436	766	288	1251	280	1122	166	1536
2019/04/08 17:00	1554710400	1956	134	2575	10099	8042	204	298	222	111	348	334	334	252	142	636	126	437	769	289	1252	280	1122	166	1537
2019/04/08 18:00	1554714000	1962	134	2580	10133	8062	204	298	222	111	348	335	336	252	142	637	126	438	772	290	1254	280	1124	166	1540
2019/04/08 19:00	1554717600	1969	134	2587	10175	8084	204	298	222	111	348	336	336	252	142	637	126	439	774	290	1259	280	1125	167	1543
2019/04/08 20:00	1554721200	1978	134	2592	10207	8103	204	298	222	111	348	337	336	252	143	638	126	441	774	291	1261	280	1126	168	1546
2019/04/08 21:00	1554724800	1986	134	2599	10241	8122	204	299	224	111	348	338	336	252	143	641	126	441	776	292	1264	281	1126	168	1550
2019/04/08 22:00	1554728400	1997	134	2606	10282	8146	204	299	224	111	348	339	336	252	144	642	126	441	780	294	1265	281	1130	168	1553
2019/04/08 23:00	1554732000	2005	135	2613	10318	8162	204	299	224	111	348	341	336	252	145	643	126	441	783	294	1268	282	1133	168	1556
2019/04/09 00:00	1554735600	2011	135	2620	10362	8188	204	299	227	111	349	342	336	253	145	646	126	441	786	294	1269	283	1136	169	1559
2019/04/09 01:00	1554739200	2020	135	2629	10382	8205	204	299	227	111	350	342	336	253	145	649	126	441	788	295	1271	283	1137	169	1561
2019/04/09 02:00	1554742800	2027	136	2636	10404	8224	204	299	229	111	350	342	338	254	145	651	126	441	788	296	1274	284	1140	169	1561
2019/04/09 03:00	1554746400	2032	136	2641	10429	8237	204	299	229	111	350	342	339	254	145	651	126	443	789	297	1275	285	1142	169	1561
2019/04/09 04:00	1554750000	2036	136	2645	10444	8246	204	299	230	111	350	342	340	254	145	651	126	443	789	297	1275	286	1143	169	1564
2019/04/09 05:00	1554753600	2037	137	2649	10450	8248	204	299	230	111	351	342	341	254	145	651	126	444	790	299	1276	286	1145	170	1565
2019/04/09 06:00	1554757200	2038	137	2651	10455	8250	204	299	230	111	352	342	343	254	145	651	126	445	792	299	1277	287	1146	170	1565
2019/04/09 07:00	1554760800	2043	137	2655	10463	8261	204	299	230	111	354	343	343	254	145	652	126	445	795	300	1278	288	1147	171	1569
2019/04/09 08:00	1554764400	2048	137	2661	10475	8269	204	299	230	111	355	344	343	254	145	653	126	446	797	301	1278	289	1151	171	1572
2019/04/09 09:00	1554768000	2054	137	2667	10510	8282	204	299	230	111	356	345	343	254	145	654	126	449	798	302	1279	290	1154	171	1575
2019/04/09 10:00	1554771600	2056	137	2671	10557	8298	204	299	230	111	357	346	345	254	145	655	126	450	800	303	1281	290	1156	173	1577
2019/04/09 11:00	1554775200	2062	137	2676	10589	8308	204	299	230	111	358	349	346	254	145	656	126	451	800	304	1284	291	1158	173	1577
2019/04/09 12:00	1554778800	2063	137	2682	10620	8323	205	299	230	111	358	349	347	254	146	657	126	452	800	305	1286	292	1160	173	1578
2019/04/09 13:00	1554782400	2066	137	2689	10650	8337	205	300	230	112	359	350	349	254	146	658	126	452	803	306	1288	292	1162	173	1580
2019/04/09 14:00	1554786000	2067	137	2695	10685	8359	205	300	231	112	359	351	350	254	146	658	126	453	804	307	1290	292	1163	173	1581
2019/04/09 15:00	1554789600	2070	137	2700	10713	8378	205	300	231	112	359	352	352	255	146	658	126	455	806	307	1291	292	1165	174	1581
2019/04/09 16:00	1554793200	2072	137	2709	10741	8392	206	300	231	113	359	353	354	255	146	659	126	455	807	308	1294	293	1167	175	1584
2019/04/09 17:00	1554796800	2079	137	2715	10773	8418	206	300	231	113	360	353	354	255	146	660	126	456	809	309	1295	294	1167	176	1585
2019/04/09 18:00	1554800400	2089	137	2718	10823	8436	206	300	231	113	360	353	357	255	146	660	126	459	810	310	1300	294	1168	176	1589
